13,"[[0, 2, 0, 2], [0, 0, 16, 256], [0, 0, 4, 8], [2, 8, 2, 4]]",1692,left,4,"[[4, 0, 0, 2], [16, 256, 0, 0], [4, 8, 0, 0], [2, 8, 2, 4]]",1696
13,"[[4, 0, 0, 2], [16, 256, 0, 0], [4, 8, 0, 0], [2, 8, 2, 4]]",1696,up,16,"[[4, 256, 2, 2], [16, 16, 2, 4], [4, 0, 0, 0], [2, 0, 0, 0]]",1712
13,"[[4, 256, 2, 2], [16, 16, 2, 4], [4, 0, 0, 0], [2, 0, 0, 0]]",1712,left,36,"[[4, 256, 4, 0], [32, 2, 4, 0], [4, 0, 0, 0], [2, 0, 0, 4]]",1748
13,"[[4, 256, 4, 0], [32, 2, 4, 0], [4, 0, 0, 0], [2, 0, 0, 4]]",1748,down,8,"[[4, 0, 0, 0], [32, 0, 0, 0], [4, 256, 4, 0], [2, 2, 8, 4]]",1756
13,"[[4, 0, 0, 0], [32, 0, 0, 0], [4, 256, 4, 0], [2, 2, 8, 4]]",1756,right,4,"[[0, 0, 0, 4], [0, 0, 2, 32], [0, 4, 256, 4], [0, 4, 8, 4]]",1760
13,"[[0, 0, 0, 4], [0, 0, 2, 32], [0, 4, 256, 4], [0, 4, 8, 4]]",1760,down,16,"[[0, 0, 0, 0], [2, 0, 2, 4], [0, 0, 256, 32], [0, 8, 8, 8]]",1776
13,"[[0, 0, 0, 0], [2, 0, 2, 4], [0, 0, 256, 32], [0, 8, 8, 8]]",1776,right,20,"[[0, 0, 2, 0], [0, 0, 4, 4], [0, 0, 256, 32], [0, 0, 8, 16]]",1796
13,"[[0, 0, 2, 0], [0, 0, 4, 4], [0, 0, 256, 32], [0, 0, 8, 16]]",1796,right,8,"[[0, 0, 0, 2], [0, 0, 0, 8], [0, 0, 256, 32], [0, 2, 8, 16]]",1804
13,"[[0, 0, 0, 2], [0, 0, 0, 8], [0, 0, 256, 32], [0, 2, 8, 16]]",1804,up,0,"[[0, 2, 256, 2], [0, 2, 8, 8], [0, 0, 0, 32], [0, 0, 0, 16]]",1804
13,"[[0, 2, 256, 2], [0, 2, 8, 8], [0, 0, 0, 32], [0, 0, 0, 16]]",1804,left,16,"[[2, 256, 2, 0], [2, 16, 0, 0], [32, 0, 2, 0], [16, 0, 0, 0]]",1820
13,"[[2, 256, 2, 0], [2, 16, 0, 0], [32, 0, 2, 0], [16, 0, 0, 0]]",1820,down,8,"[[0, 4, 0, 0], [4, 0, 0, 0], [32, 256, 0, 0], [16, 16, 4, 0]]",1828
13,"[[0, 4, 0, 0], [4, 0, 0, 0], [32, 256, 0, 0], [16, 16, 4, 0]]",1828,left,32,"[[4, 0, 0, 0], [4, 0, 0, 4], [32, 256, 0, 0], [32, 4, 0, 0]]",1860
13,"[[4, 0, 0, 0], [4, 0, 0, 4], [32, 256, 0, 0], [32, 4, 0, 0]]",1860,down,72,"[[0, 0, 0, 0], [0, 0, 2, 0], [8, 256, 0, 0], [64, 4, 0, 4]]",1932
13,"[[0, 0, 0, 0], [0, 0, 2, 0], [8, 256, 0, 0], [64, 4, 0, 4]]",1932,left,8,"[[0, 0, 0, 0], [2, 4, 0, 0], [8, 256, 0, 0], [64, 8, 0, 0]]",1940
13,"[[0, 0, 0, 0], [2, 4, 0, 0], [8, 256, 0, 0], [64, 8, 0, 0]]",1940,left,0,"[[0, 0, 0, 0], [2, 4, 0, 0], [8, 256, 0, 2], [64, 8, 0, 0]]",1940
13,"[[0, 0, 0, 0], [2, 4, 0, 0], [8, 256, 0, 2], [64, 8, 0, 0]]",1940,left,0,"[[0, 0, 0, 0], [2, 4, 0, 0], [8, 256, 2, 4], [64, 8, 0, 0]]",1940
13,"[[0, 0, 0, 0], [2, 4, 0, 0], [8, 256, 2, 4], [64, 8, 0, 0]]",1940,right,0,"[[0, 0, 0, 0], [2, 0, 2, 4], [8, 256, 2, 4], [0, 0, 64, 8]]",1940
13,"[[0, 0, 0, 0], [2, 0, 2, 4], [8, 256, 2, 4], [0, 0, 64, 8]]",1940,down,12,"[[0, 0, 0, 0], [4, 0, 0, 0], [2, 0, 4, 8], [8, 256, 64, 8]]",1952
