id, state, cur_score, action, reward, next_state, next_score
8,"[[2, 0, 4, 0], [4, 0, 0, 0], [16, 0, 0, 0], [0, 0, 0, 4]]",113812,down,0,"[[2, 0, 0, 0], [2, 0, 0, 0], [4, 0, 0, 0], [16, 0, 4, 4]]",113812
8,"[[2, 0, 0, 0], [2, 0, 0, 0], [4, 0, 0, 0], [16, 0, 4, 4]]",113812,right,8,"[[0, 0, 0, 2], [0, 0, 0, 2], [0, 2, 0, 4], [0, 0, 16, 8]]",113820
8,"[[0, 0, 0, 2], [0, 0, 0, 2], [0, 2, 0, 4], [0, 0, 16, 8]]",113820,down,4,"[[0, 0, 0, 0], [0, 4, 0, 4], [0, 0, 0, 4], [0, 2, 16, 8]]",113824
8,"[[0, 0, 0, 0], [0, 4, 0, 4], [0, 0, 0, 4], [0, 2, 16, 8]]",113824,down,8,"[[0, 0, 0, 4], [0, 0, 0, 0], [0, 4, 0, 8], [0, 2, 16, 8]]",113832
8,"[[0, 0, 0, 4], [0, 0, 0, 0], [0, 4, 0, 8], [0, 2, 16, 8]]",113832,down,16,"[[0, 0, 4, 0], [0, 0, 0, 0], [0, 4, 0, 4], [0, 2, 16, 16]]",113848
8,"[[0, 0, 4, 0], [0, 0, 0, 0], [0, 4, 0, 4], [0, 2, 16, 16]]",113848,right,40,"[[0, 0, 0, 4], [0, 0, 0, 0], [0, 0, 0, 8], [0, 4, 2, 32]]",113888
8,"[[0, 0, 0, 4], [0, 0, 0, 0], [0, 0, 0, 8], [0, 4, 2, 32]]",113888,down,0,"[[0, 0, 0, 0], [0, 0, 0, 4], [4, 0, 0, 8], [0, 4, 2, 32]]",113888
8,"[[0, 0, 0, 0], [0, 0, 0, 4], [4, 0, 0, 8], [0, 4, 2, 32]]",113888,down,0,"[[0, 0, 0, 0], [0, 4, 0, 4], [0, 0, 0, 8], [4, 4, 2, 32]]",113888
8,"[[0, 0, 0, 0], [0, 4, 0, 4], [0, 0, 0, 8], [4, 4, 2, 32]]",113888,right,16,"[[0, 0, 0, 0], [0, 2, 0, 8], [0, 0, 0, 8], [0, 8, 2, 32]]",113904
8,"[[0, 0, 0, 0], [0, 2, 0, 8], [0, 0, 0, 8], [0, 8, 2, 32]]",113904,up,16,"[[0, 2, 2, 16], [0, 8, 0, 32], [0, 0, 0, 4], [0, 0, 0, 0]]",113920
8,"[[0, 2, 2, 16], [0, 8, 0, 32], [0, 0, 0, 4], [0, 0, 0, 0]]",113920,left,4,"[[4, 16, 0, 0], [8, 32, 0, 0], [4, 0, 0, 0], [0, 2, 0, 0]]",113924
8,"[[4, 16, 0, 0], [8, 32, 0, 0], [4, 0, 0, 0], [0, 2, 0, 0]]",113924,right,0,"[[0, 0, 4, 16], [0, 0, 8, 32], [0, 0, 0, 4], [0, 0, 2, 2]]",113924
8,"[[0, 0, 4, 16], [0, 0, 8, 32], [0, 0, 0, 4], [0, 0, 2, 2]]",113924,left,4,"[[4, 16, 0, 0], [8, 32, 0, 0], [4, 0, 2, 0], [4, 0, 0, 0]]",113928
8,"[[4, 16, 0, 0], [8, 32, 0, 0], [4, 0, 2, 0], [4, 0, 0, 0]]",113928,down,8,"[[0, 4, 0, 0], [4, 0, 0, 0], [8, 16, 0, 0], [8, 32, 2, 0]]",113936
8,"[[0, 4, 0, 0], [4, 0, 0, 0], [8, 16, 0, 0], [8, 32, 2, 0]]",113936,up,16,"[[4, 4, 2, 0], [16, 16, 0, 0], [2, 32, 0, 0], [0, 0, 0, 0]]",113952
8,"[[4, 4, 2, 0], [16, 16, 0, 0], [2, 32, 0, 0], [0, 0, 0, 0]]",113952,right,40,"[[0, 0, 8, 2], [4, 0, 0, 32], [0, 0, 2, 32], [0, 0, 0, 0]]",113992
8,"[[0, 0, 8, 2], [4, 0, 0, 32], [0, 0, 2, 32], [0, 0, 0, 0]]",113992,up,64,"[[4, 0, 8, 2], [0, 0, 2, 64], [0, 0, 0, 0], [4, 0, 0, 0]]",114056
8,"[[4, 0, 8, 2], [0, 0, 2, 64], [0, 0, 0, 0], [4, 0, 0, 0]]",114056,up,8,"[[8, 0, 8, 2], [0, 0, 2, 64], [0, 0, 0, 0], [4, 0, 0, 0]]",114064
8,"[[8, 0, 8, 2], [0, 0, 2, 64], [0, 0, 0, 0], [4, 0, 0, 0]]",114064,right,16,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 0, 0], [0, 4, 0, 4]]",114080
8,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 0, 0], [0, 4, 0, 4]]",114080,right,8,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 0, 0], [0, 4, 0, 8]]",114088
8,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 0, 0], [0, 4, 0, 8]]",114088,right,0,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 0, 4], [0, 0, 4, 8]]",114088
8,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 0, 4], [0, 0, 4, 8]]",114088,up,0,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 2, 4, 4], [0, 0, 0, 8]]",114088
8,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 2, 4, 4], [0, 0, 0, 8]]",114088,right,8,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 2, 8], [0, 0, 2, 8]]",114096
8,"[[0, 0, 16, 2], [0, 0, 2, 64], [0, 0, 2, 8], [0, 0, 2, 8]]",114096,up,20,"[[0, 0, 16, 2], [0, 0, 4, 64], [0, 0, 2, 16], [0, 0, 0, 2]]",114116
8,"[[0, 0, 16, 2], [0, 0, 4, 64], [0, 0, 2, 16], [0, 0, 0, 2]]",114116,down,0,"[[0, 4, 0, 2], [0, 0, 16, 64], [0, 0, 4, 16], [0, 0, 2, 2]]",114116
8,"[[0, 4, 0, 2], [0, 0, 16, 64], [0, 0, 4, 16], [0, 0, 2, 2]]",114116,right,4,"[[0, 0, 4, 2], [0, 0, 16, 64], [0, 0, 4, 16], [4, 0, 0, 4]]",114120
8,"[[0, 0, 4, 2], [0, 0, 16, 64], [0, 0, 4, 16], [4, 0, 0, 4]]",114120,down,0,"[[0, 0, 2, 2], [0, 0, 4, 64], [0, 0, 16, 16], [4, 0, 4, 4]]",114120
8,"[[0, 0, 2, 2], [0, 0, 4, 64], [0, 0, 16, 16], [4, 0, 4, 4]]",114120,right,44,"[[0, 0, 0, 4], [4, 0, 4, 64], [0, 0, 0, 32], [0, 0, 4, 8]]",114164
8,"[[0, 0, 0, 4], [4, 0, 4, 64], [0, 0, 0, 32], [0, 0, 4, 8]]",114164,down,8,"[[0, 0, 0, 4], [0, 0, 0, 64], [0, 0, 0, 32], [4, 4, 8, 8]]",114172
8,"[[0, 0, 0, 4], [0, 0, 0, 64], [0, 0, 0, 32], [4, 4, 8, 8]]",114172,right,24,"[[0, 2, 0, 4], [0, 0, 0, 64], [0, 0, 0, 32], [0, 0, 8, 16]]",114196
8,"[[0, 2, 0, 4], [0, 0, 0, 64], [0, 0, 0, 32], [0, 0, 8, 16]]",114196,down,0,"[[0, 2, 0, 4], [0, 0, 0, 64], [0, 0, 0, 32], [0, 2, 8, 16]]",114196
8,"[[0, 2, 0, 4], [0, 0, 0, 64], [0, 0, 0, 32], [0, 2, 8, 16]]",114196,up,4,"[[0, 4, 8, 4], [0, 0, 0, 64], [0, 0, 0, 32], [0, 2, 0, 16]]",114200
8,"[[0, 4, 8, 4], [0, 0, 0, 64], [0, 0, 0, 32], [0, 2, 0, 16]]",114200,up,0,"[[0, 4, 8, 4], [0, 2, 0, 64], [0, 0, 0, 32], [4, 0, 0, 16]]",114200
8,"[[0, 4, 8, 4], [0, 2, 0, 64], [0, 0, 0, 32], [4, 0, 0, 16]]",114200,up,0,"[[4, 4, 8, 4], [4, 2, 0, 64], [0, 0, 0, 32], [0, 0, 0, 16]]",114200
8,"[[4, 4, 8, 4], [4, 2, 0, 64], [0, 0, 0, 32], [0, 0, 0, 16]]",114200,left,8,"[[8, 8, 4, 0], [4, 2, 64, 0], [32, 0, 4, 0], [16, 0, 0, 0]]",114208
8,"[[8, 8, 4, 0], [4, 2, 64, 0], [32, 0, 4, 0], [16, 0, 0, 0]]",114208,right,16,"[[0, 0, 16, 4], [0, 4, 2, 64], [0, 0, 32, 4], [0, 0, 4, 16]]",114224
8,"[[0, 0, 16, 4], [0, 4, 2, 64], [0, 0, 32, 4], [0, 0, 4, 16]]",114224,up,0,"[[0, 4, 16, 4], [0, 0, 2, 64], [0, 0, 32, 4], [2, 0, 4, 16]]",114224
8,"[[0, 4, 16, 4], [0, 0, 2, 64], [0, 0, 32, 4], [2, 0, 4, 16]]",114224,up,0,"[[2, 4, 16, 4], [0, 4, 2, 64], [0, 0, 32, 4], [0, 0, 4, 16]]",114224
8,"[[2, 4, 16, 4], [0, 4, 2, 64], [0, 0, 32, 4], [0, 0, 4, 16]]",114224,down,8,"[[0, 0, 16, 4], [2, 0, 2, 64], [0, 0, 32, 4], [2, 8, 4, 16]]",114232
8,"[[0, 0, 16, 4], [2, 0, 2, 64], [0, 0, 32, 4], [2, 8, 4, 16]]",114232,up,4,"[[4, 8, 16, 4], [0, 0, 2, 64], [0, 0, 32, 4], [2, 0, 4, 16]]",114236
8,"[[4, 8, 16, 4], [0, 0, 2, 64], [0, 0, 32, 4], [2, 0, 4, 16]]",114236,left,0,"[[4, 8, 16, 4], [2, 64, 2, 0], [32, 4, 0, 0], [2, 4, 16, 0]]",114236
8,"[[4, 8, 16, 4], [2, 64, 2, 0], [32, 4, 0, 0], [2, 4, 16, 0]]",114236,down,8,"[[4, 0, 4, 0], [2, 8, 16, 0], [32, 64, 2, 0], [2, 8, 16, 4]]",114244
8,"[[4, 0, 4, 0], [2, 8, 16, 0], [32, 64, 2, 0], [2, 8, 16, 4]]",114244,left,8,"[[8, 0, 0, 2], [2, 8, 16, 0], [32, 64, 2, 0], [2, 8, 16, 4]]",114252
8,"[[8, 0, 0, 2], [2, 8, 16, 0], [32, 64, 2, 0], [2, 8, 16, 4]]",114252,right,0,"[[4, 0, 8, 2], [0, 2, 8, 16], [0, 32, 64, 2], [2, 8, 16, 4]]",114252
8,"[[4, 0, 8, 2], [0, 2, 8, 16], [0, 32, 64, 2], [2, 8, 16, 4]]",114252,down,16,"[[0, 2, 0, 2], [0, 2, 16, 16], [4, 32, 64, 2], [2, 8, 16, 4]]",114268
8,"[[0, 2, 0, 2], [0, 2, 16, 16], [4, 32, 64, 2], [2, 8, 16, 4]]",114268,left,36,"[[4, 2, 0, 0], [2, 32, 0, 0], [4, 32, 64, 2], [2, 8, 16, 4]]",114304
8,"[[4, 2, 0, 0], [2, 32, 0, 0], [4, 32, 64, 2], [2, 8, 16, 4]]",114304,down,64,"[[4, 4, 0, 0], [2, 2, 0, 0], [4, 64, 64, 2], [2, 8, 16, 4]]",114368
8,"[[4, 4, 0, 0], [2, 2, 0, 0], [4, 64, 64, 2], [2, 8, 16, 4]]",114368,left,140,"[[8, 0, 4, 0], [4, 0, 0, 0], [4, 128, 2, 0], [2, 8, 16, 4]]",114508
8,"[[8, 0, 4, 0], [4, 0, 0, 0], [4, 128, 2, 0], [2, 8, 16, 4]]",114508,up,8,"[[8, 128, 4, 4], [8, 8, 2, 0], [2, 4, 16, 0], [0, 0, 0, 0]]",114516
8,"[[8, 128, 4, 4], [8, 8, 2, 0], [2, 4, 16, 0], [0, 0, 0, 0]]",114516,right,24,"[[0, 8, 128, 8], [0, 2, 16, 2], [0, 2, 4, 16], [0, 0, 0, 0]]",114540
8,"[[0, 8, 128, 8], [0, 2, 16, 2], [0, 2, 4, 16], [0, 0, 0, 0]]",114540,down,4,"[[0, 0, 0, 0], [0, 4, 128, 8], [0, 8, 16, 2], [0, 4, 4, 16]]",114544
8,"[[0, 0, 0, 0], [0, 4, 128, 8], [0, 8, 16, 2], [0, 4, 4, 16]]",114544,left,8,"[[0, 0, 0, 0], [4, 128, 8, 0], [8, 16, 2, 0], [8, 16, 0, 2]]",114552
8,"[[0, 0, 0, 0], [4, 128, 8, 0], [8, 16, 2, 0], [8, 16, 0, 2]]",114552,down,48,"[[0, 0, 2, 0], [0, 0, 0, 0], [4, 128, 8, 0], [16, 32, 2, 2]]",114600
8,"[[0, 0, 2, 0], [0, 0, 0, 0], [4, 128, 8, 0], [16, 32, 2, 2]]",114600,left,4,"[[2, 4, 0, 0], [0, 0, 0, 0], [4, 128, 8, 0], [16, 32, 4, 0]]",114604
8,"[[2, 4, 0, 0], [0, 0, 0, 0], [4, 128, 8, 0], [16, 32, 4, 0]]",114604,left,0,"[[2, 4, 0, 0], [0, 0, 0, 4], [4, 128, 8, 0], [16, 32, 4, 0]]",114604
8,"[[2, 4, 0, 0], [0, 0, 0, 4], [4, 128, 8, 0], [16, 32, 4, 0]]",114604,right,0,"[[4, 0, 2, 4], [0, 0, 0, 4], [0, 4, 128, 8], [0, 16, 32, 4]]",114604
8,"[[4, 0, 2, 4], [0, 0, 0, 4], [0, 4, 128, 8], [0, 16, 32, 4]]",114604,up,8,"[[4, 4, 2, 8], [0, 16, 128, 8], [0, 0, 32, 4], [0, 2, 0, 0]]",114612
8,"[[4, 4, 2, 8], [0, 16, 128, 8], [0, 0, 32, 4], [0, 2, 0, 0]]",114612,up,16,"[[4, 4, 2, 16], [4, 16, 128, 4], [0, 2, 32, 0], [0, 0, 0, 0]]",114628
8,"[[4, 4, 2, 16], [4, 16, 128, 4], [0, 2, 32, 0], [0, 0, 0, 0]]",114628,left,8,"[[8, 2, 16, 4], [4, 16, 128, 4], [2, 32, 0, 0], [0, 0, 0, 0]]",114636
8,"[[8, 2, 16, 4], [4, 16, 128, 4], [2, 32, 0, 0], [0, 0, 0, 0]]",114636,down,8,"[[0, 2, 0, 0], [8, 2, 0, 0], [4, 16, 16, 0], [2, 32, 128, 8]]",114644
8,"[[0, 2, 0, 0], [8, 2, 0, 0], [4, 16, 16, 0], [2, 32, 128, 8]]",114644,left,32,"[[2, 0, 2, 0], [8, 2, 0, 0], [4, 32, 0, 0], [2, 32, 128, 8]]",114676
8,"[[2, 0, 2, 0], [8, 2, 0, 0], [4, 32, 0, 0], [2, 32, 128, 8]]",114676,down,64,"[[2, 0, 2, 0], [8, 0, 0, 0], [4, 2, 2, 0], [2, 64, 128, 8]]",114740
8,"[[2, 0, 2, 0], [8, 0, 0, 0], [4, 2, 2, 0], [2, 64, 128, 8]]",114740,right,8,"[[0, 0, 0, 4], [4, 0, 0, 8], [0, 0, 4, 4], [2, 64, 128, 8]]",114748
8,"[[0, 0, 0, 4], [4, 0, 0, 8], [0, 0, 4, 4], [2, 64, 128, 8]]",114748,left,8,"[[4, 0, 0, 0], [4, 8, 0, 4], [8, 0, 0, 0], [2, 64, 128, 8]]",114756
8,"[[4, 0, 0, 0], [4, 8, 0, 4], [8, 0, 0, 0], [2, 64, 128, 8]]",114756,down,8,"[[0, 0, 0, 0], [8, 0, 0, 0], [8, 8, 4, 4], [2, 64, 128, 8]]",114764
8,"[[0, 0, 0, 0], [8, 0, 0, 0], [8, 8, 4, 4], [2, 64, 128, 8]]",114764,right,24,"[[0, 0, 0, 0], [0, 0, 2, 8], [0, 0, 16, 8], [2, 64, 128, 8]]",114788
8,"[[0, 0, 0, 0], [0, 0, 2, 8], [0, 0, 16, 8], [2, 64, 128, 8]]",114788,down,16,"[[0, 0, 0, 0], [0, 0, 2, 0], [4, 0, 16, 8], [2, 64, 128, 16]]",114804
8,"[[0, 0, 0, 0], [0, 0, 2, 0], [4, 0, 16, 8], [2, 64, 128, 16]]",114804,up,0,"[[4, 64, 2, 8], [2, 0, 16, 16], [0, 4, 128, 0], [0, 0, 0, 0]]",114804
8,"[[4, 64, 2, 8], [2, 0, 16, 16], [0, 4, 128, 0], [0, 0, 0, 0]]",114804,right,32,"[[4, 64, 2, 8], [0, 0, 2, 32], [0, 0, 4, 128], [0, 2, 0, 0]]",114836
8,"[[4, 64, 2, 8], [0, 0, 2, 32], [0, 0, 4, 128], [0, 2, 0, 0]]",114836,up,4,"[[4, 64, 4, 8], [0, 2, 4, 32], [0, 0, 0, 128], [0, 0, 0, 2]]",114840
8,"[[4, 64, 4, 8], [0, 2, 4, 32], [0, 0, 0, 128], [0, 0, 0, 2]]",114840,up,8,"[[4, 64, 8, 8], [0, 2, 0, 32], [0, 0, 0, 128], [0, 2, 0, 2]]",114848
8,"[[4, 64, 8, 8], [0, 2, 0, 32], [0, 0, 0, 128], [0, 2, 0, 2]]",114848,right,20,"[[4, 4, 64, 16], [0, 0, 2, 32], [0, 0, 0, 128], [0, 0, 0, 4]]",114868
8,"[[4, 4, 64, 16], [0, 0, 2, 32], [0, 0, 0, 128], [0, 0, 0, 4]]",114868,right,8,"[[0, 8, 64, 16], [2, 0, 2, 32], [0, 0, 0, 128], [0, 0, 0, 4]]",114876
8,"[[0, 8, 64, 16], [2, 0, 2, 32], [0, 0, 0, 128], [0, 0, 0, 4]]",114876,right,4,"[[0, 8, 64, 16], [0, 0, 4, 32], [4, 0, 0, 128], [0, 0, 0, 4]]",114880
8,"[[0, 8, 64, 16], [0, 0, 4, 32], [4, 0, 0, 128], [0, 0, 0, 4]]",114880,down,0,"[[0, 0, 0, 16], [0, 0, 0, 32], [4, 0, 64, 128], [4, 8, 4, 4]]",114880
8,"[[0, 0, 0, 16], [0, 0, 0, 32], [4, 0, 64, 128], [4, 8, 4, 4]]",114880,left,8,"[[16, 0, 0, 0], [32, 0, 0, 0], [4, 64, 128, 0], [4, 8, 8, 2]]",114888
8,"[[16, 0, 0, 0], [32, 0, 0, 0], [4, 64, 128, 0], [4, 8, 8, 2]]",114888,right,16,"[[0, 0, 4, 16], [0, 0, 0, 32], [0, 4, 64, 128], [0, 4, 16, 2]]",114904
8,"[[0, 0, 4, 16], [0, 0, 0, 32], [0, 4, 64, 128], [0, 4, 16, 2]]",114904,down,8,"[[2, 0, 0, 16], [0, 0, 4, 32], [0, 0, 64, 128], [0, 8, 16, 2]]",114912
8,"[[2, 0, 0, 16], [0, 0, 4, 32], [0, 0, 64, 128], [0, 8, 16, 2]]",114912,down,0,"[[0, 0, 0, 16], [0, 0, 4, 32], [0, 4, 64, 128], [2, 8, 16, 2]]",114912
8,"[[0, 0, 0, 16], [0, 0, 4, 32], [0, 4, 64, 128], [2, 8, 16, 2]]",114912,up,0,"[[2, 4, 4, 16], [2, 8, 64, 32], [0, 0, 16, 128], [0, 0, 0, 2]]",114912
8,"[[2, 4, 4, 16], [2, 8, 64, 32], [0, 0, 16, 128], [0, 0, 0, 2]]",114912,left,8,"[[2, 8, 16, 0], [2, 8, 64, 32], [16, 128, 0, 0], [2, 0, 0, 4]]",114920
8,"[[2, 8, 16, 0], [2, 8, 64, 32], [16, 128, 0, 0], [2, 0, 0, 4]]",114920,up,20,"[[4, 16, 16, 32], [16, 128, 64, 4], [2, 0, 0, 0], [0, 4, 0, 0]]",114940
8,"[[4, 16, 16, 32], [16, 128, 64, 4], [2, 0, 0, 0], [0, 4, 0, 0]]",114940,left,32,"[[4, 32, 32, 2], [16, 128, 64, 4], [2, 0, 0, 0], [4, 0, 0, 0]]",114972
8,"[[4, 32, 32, 2], [16, 128, 64, 4], [2, 0, 0, 0], [4, 0, 0, 0]]",114972,right,64,"[[0, 4, 64, 2], [16, 128, 64, 4], [0, 0, 0, 2], [0, 0, 2, 4]]",115036
8,"[[0, 4, 64, 2], [16, 128, 64, 4], [0, 0, 0, 2], [0, 0, 2, 4]]",115036,down,128,"[[0, 0, 4, 2], [0, 0, 0, 4], [0, 4, 128, 2], [16, 128, 2, 4]]",115164
8,"[[0, 0, 4, 2], [0, 0, 0, 4], [0, 4, 128, 2], [16, 128, 2, 4]]",115164,up,0,"[[16, 4, 4, 2], [0, 128, 128, 4], [2, 0, 2, 2], [0, 0, 0, 4]]",115164
8,"[[16, 4, 4, 2], [0, 128, 128, 4], [2, 0, 2, 2], [0, 0, 0, 4]]",115164,left,268,"[[16, 8, 2, 0], [256, 4, 0, 0], [4, 2, 0, 0], [4, 2, 0, 0]]",115432
8,"[[16, 8, 2, 0], [256, 4, 0, 0], [4, 2, 0, 0], [4, 2, 0, 0]]",115432,down,12,"[[0, 0, 0, 0], [16, 8, 4, 0], [256, 4, 0, 0], [8, 4, 2, 0]]",115444
8,"[[0, 0, 0, 0], [16, 8, 4, 0], [256, 4, 0, 0], [8, 4, 2, 0]]",115444,up,8,"[[16, 8, 4, 0], [256, 8, 2, 0], [8, 2, 0, 0], [0, 0, 0, 0]]",115452
8,"[[16, 8, 4, 0], [256, 8, 2, 0], [8, 2, 0, 0], [0, 0, 0, 0]]",115452,up,16,"[[16, 16, 4, 0], [256, 2, 2, 0], [8, 0, 0, 0], [2, 0, 0, 0]]",115468
8,"[[16, 16, 4, 0], [256, 2, 2, 0], [8, 0, 0, 0], [2, 0, 0, 0]]",115468,right,36,"[[0, 0, 32, 4], [0, 0, 256, 4], [4, 0, 0, 8], [0, 0, 0, 2]]",115504
8,"[[0, 0, 32, 4], [0, 0, 256, 4], [4, 0, 0, 8], [0, 0, 0, 2]]",115504,up,8,"[[4, 0, 32, 8], [2, 0, 256, 8], [0, 0, 0, 2], [0, 0, 0, 0]]",115512
8,"[[4, 0, 32, 8], [2, 0, 256, 8], [0, 0, 0, 2], [0, 0, 0, 0]]",115512,down,16,"[[0, 0, 0, 0], [0, 0, 0, 0], [4, 4, 32, 16], [2, 0, 256, 2]]",115528
8,"[[0, 0, 0, 0], [0, 0, 0, 0], [4, 4, 32, 16], [2, 0, 256, 2]]",115528,right,8,"[[0, 0, 0, 0], [0, 2, 0, 0], [0, 8, 32, 16], [0, 2, 256, 2]]",115536
8,"[[0, 0, 0, 0], [0, 2, 0, 0], [0, 8, 32, 16], [0, 2, 256, 2]]",115536,up,0,"[[0, 2, 32, 16], [0, 8, 256, 2], [0, 2, 0, 0], [0, 0, 0, 2]]",115536
8,"[[0, 2, 32, 16], [0, 8, 256, 2], [0, 2, 0, 0], [0, 0, 0, 2]]",115536,down,4,"[[0, 0, 0, 0], [0, 2, 2, 0], [0, 8, 32, 16], [0, 2, 256, 4]]",115540
8,"[[0, 0, 0, 0], [0, 2, 2, 0], [0, 8, 32, 16], [0, 2, 256, 4]]",115540,left,4,"[[0, 0, 0, 2], [4, 0, 0, 0], [8, 32, 16, 0], [2, 256, 4, 0]]",115544
8,"[[0, 0, 0, 2], [4, 0, 0, 0], [8, 32, 16, 0], [2, 256, 4, 0]]",115544,right,0,"[[0, 0, 0, 2], [0, 0, 2, 4], [0, 8, 32, 16], [0, 2, 256, 4]]",115544
8,"[[0, 0, 0, 2], [0, 0, 2, 4], [0, 8, 32, 16], [0, 2, 256, 4]]",115544,left,0,"[[2, 0, 0, 0], [2, 4, 0, 0], [8, 32, 16, 0], [2, 256, 4, 4]]",115544
8,"[[2, 0, 0, 0], [2, 4, 0, 0], [8, 32, 16, 0], [2, 256, 4, 4]]",115544,down,4,"[[0, 4, 0, 0], [4, 4, 0, 0], [8, 32, 16, 0], [2, 256, 4, 4]]",115548
8,"[[0, 4, 0, 0], [4, 4, 0, 0], [8, 32, 16, 0], [2, 256, 4, 4]]",115548,left,16,"[[4, 2, 0, 0], [8, 0, 0, 0], [8, 32, 16, 0], [2, 256, 8, 0]]",115564
8,"[[4, 2, 0, 0], [8, 0, 0, 0], [8, 32, 16, 0], [2, 256, 8, 0]]",115564,down,16,"[[0, 0, 0, 0], [4, 2, 2, 0], [16, 32, 16, 0], [2, 256, 8, 0]]",115580
8,"[[0, 0, 0, 0], [4, 2, 2, 0], [16, 32, 16, 0], [2, 256, 8, 0]]",115580,left,4,"[[0, 0, 0, 0], [4, 4, 0, 0], [16, 32, 16, 0], [2, 256, 8, 4]]",115584
8,"[[0, 0, 0, 0], [4, 4, 0, 0], [16, 32, 16, 0], [2, 256, 8, 4]]",115584,up,0,"[[4, 4, 16, 4], [16, 32, 8, 0], [2, 256, 0, 0], [0, 2, 0, 0]]",115584
8,"[[4, 4, 16, 4], [16, 32, 8, 0], [2, 256, 0, 0], [0, 2, 0, 0]]",115584,right,8,"[[0, 8, 16, 4], [0, 16, 32, 8], [0, 2, 2, 256], [0, 0, 0, 2]]",115592
8,"[[0, 8, 16, 4], [0, 16, 32, 8], [0, 2, 2, 256], [0, 0, 0, 2]]",115592,down,0,"[[0, 0, 0, 4], [0, 8, 16, 8], [0, 16, 32, 256], [2, 2, 2, 2]]",115592
8,"[[0, 0, 0, 4], [0, 8, 16, 8], [0, 16, 32, 256], [2, 2, 2, 2]]",115592,down,0,"[[0, 0, 0, 4], [0, 8, 16, 8], [2, 16, 32, 256], [2, 2, 2, 2]]",115592
8,"[[0, 0, 0, 4], [0, 8, 16, 8], [2, 16, 32, 256], [2, 2, 2, 2]]",115592,left,8,"[[4, 0, 0, 0], [8, 16, 8, 4], [2, 16, 32, 256], [4, 4, 0, 0]]",115600
8,"[[4, 0, 0, 0], [8, 16, 8, 4], [2, 16, 32, 256], [4, 4, 0, 0]]",115600,down,32,"[[4, 0, 0, 2], [8, 0, 0, 0], [2, 32, 8, 4], [4, 4, 32, 256]]",115632
8,"[[4, 0, 0, 2], [8, 0, 0, 0], [2, 32, 8, 4], [4, 4, 32, 256]]",115632,left,8,"[[4, 2, 0, 0], [8, 0, 0, 4], [2, 32, 8, 4], [8, 32, 256, 0]]",115640
8,"[[4, 2, 0, 0], [8, 0, 0, 4], [2, 32, 8, 4], [8, 32, 256, 0]]",115640,down,72,"[[4, 0, 0, 0], [8, 0, 4, 0], [2, 2, 8, 0], [8, 64, 256, 8]]",115712
8,"[[4, 0, 0, 0], [8, 0, 4, 0], [2, 2, 8, 0], [8, 64, 256, 8]]",115712,right,4,"[[0, 0, 0, 4], [0, 0, 8, 4], [0, 2, 4, 8], [8, 64, 256, 8]]",115716
8,"[[0, 0, 0, 4], [0, 0, 8, 4], [0, 2, 4, 8], [8, 64, 256, 8]]",115716,up,24,"[[8, 2, 8, 8], [0, 64, 4, 16], [2, 0, 256, 0], [0, 0, 0, 0]]",115740
8,"[[8, 2, 8, 8], [0, 64, 4, 16], [2, 0, 256, 0], [0, 0, 0, 0]]",115740,right,16,"[[0, 8, 2, 16], [0, 64, 4, 16], [0, 0, 2, 256], [0, 0, 0, 4]]",115756
8,"[[0, 8, 2, 16], [0, 64, 4, 16], [0, 0, 2, 256], [0, 0, 0, 4]]",115756,up,32,"[[0, 8, 2, 32], [0, 64, 4, 256], [0, 0, 2, 4], [0, 0, 4, 0]]",115788
8,"[[0, 8, 2, 32], [0, 64, 4, 256], [0, 0, 2, 4], [0, 0, 4, 0]]",115788,left,0,"[[8, 2, 32, 0], [64, 4, 256, 2], [2, 4, 0, 0], [4, 0, 0, 0]]",115788
8,"[[8, 2, 32, 0], [64, 4, 256, 2], [2, 4, 0, 0], [4, 0, 0, 0]]",115788,down,8,"[[8, 0, 0, 0], [64, 2, 0, 0], [2, 2, 32, 0], [4, 8, 256, 2]]",115796
8,"[[8, 0, 0, 0], [64, 2, 0, 0], [2, 2, 32, 0], [4, 8, 256, 2]]",115796,left,4,"[[8, 0, 0, 0], [64, 2, 0, 2], [4, 32, 0, 0], [4, 8, 256, 2]]",115800
8,"[[8, 0, 0, 0], [64, 2, 0, 2], [4, 32, 0, 0], [4, 8, 256, 2]]",115800,down,12,"[[0, 0, 0, 0], [8, 2, 0, 0], [64, 32, 0, 2], [8, 8, 256, 4]]",115812
8,"[[0, 0, 0, 0], [8, 2, 0, 0], [64, 32, 0, 2], [8, 8, 256, 4]]",115812,right,16,"[[0, 0, 0, 0], [0, 0, 8, 2], [0, 64, 32, 2], [4, 16, 256, 4]]",115828
